Timestamp (ISO8601),Pressure (Pa),Altitude AGL (m),Humidity (%),Temperature (°C)
0000-00-00T00:03:57:217,101356.539,-5.289,55.230,24.840
0000-00-00T00:03:57:289,101357.227,-5.347,55.240,24.830
0000-00-00T00:03:57:361,101357.016,-5.329,55.230,24.840
0000-00-00T00:03:57:434,101358.094,-5.419,55.240,24.840
0000-00-00T00:03:57:509,101358.523,-5.454,55.240,24.840
0000-00-00T00:03:57:581,101358.844,-5.481,55.230,24.840
0000-00-00T00:03:57:653,101358.383,-5.443,55.280,24.840
0000-00-00T00:03:57:725,101358.039,-5.414,55.230,24.840
0000-00-00T00:03:57:798,101358.266,-5.433,55.260,24.860
0000-00-00T00:03:57:870,101359.383,-5.526,55.230,24.860
0000-00-00T00:03:57:942,101360.477,-5.617,55.250,24.830
0000-00-00T00:03:58:000,101359.898,-5.569,55.240,24.840
0000-00-00T00:03:58:073,101361.531,-5.704,55.280,24.860
0000-00-00T00:03:58:148,101362.203,-5.761,55.250,24.870
0000-00-00T00:03:58:220,101361.750,-5.724,55.300,24.840
0000-00-00T00:03:58:292,101363.055,-5.832,55.290,24.840
0000-00-00T00:03:58:364,101364.516,-5.954,55.290,24.870
0000-00-00T00:03:58:437,101365.523,-6.037,55.260,24.870
0000-00-00T00:03:58:509,101365.453,-6.031,55.290,24.860
0000-00-00T00:03:58:581,101364.938,-5.988,55.290,24.860
0000-00-00T00:03:58:653,101364.484,-5.951,55.260,24.830
0000-00-00T00:03:58:726,101365.102,-6.002,55.290,24.840
0000-00-00T00:03:58:800,101365.016,-5.995,55.280,24.840
0000-00-00T00:03:58:873,101364.398,-5.944,55.280,24.860
0000-00-00T00:03:59:000,101365.320,-6.020,55.280,24.840
0000-00-00T00:03:59:073,101365.273,-6.016,55.300,24.860
0000-00-00T00:03:59:145,101366.508,-6.120,55.290,24.860
0000-00-00T00:03:59:218,101366.180,-6.092,55.310,24.860
0000-00-00T00:03:59:290,101367.406,-6.194,55.310,24.840
0000-00-00T00:03:59:362,101367.664,-6.215,55.310,24.840
0000-00-00T00:03:59:434,101368.938,-6.322,55.290,24.860
0000-00-00T00:03:59:510,101368.828,-6.313,55.310,24.860
0000-00-00T00:03:59:582,101370.297,-6.434,55.300,24.870
0000-00-00T00:03:59:654,101370.633,-6.462,55.320,24.840
0000-00-00T00:03:59:726,101371.336,-6.522,55.330,24.870
0000-00-00T00:03:59:799,101372.609,-6.627,55.300,24.840
0000-00-00T00:03:59:871,101373.062,-6.665,55.330,24.870
0000-00-00T00:03:59:943,101373.461,-6.698,55.310,24.870
0000-00-00T00:04:00:000,101372.367,-6.607,55.300,24.860
0000-00-00T00:04:00:073,101372.836,-6.645,55.360,24.860
0000-00-00T00:04:00:148,101372.578,-6.624,55.310,24.870
0000-00-00T00:04:00:220,101371.555,-6.540,55.340,24.870
0000-00-00T00:04:00:292,101370.922,-6.486,55.330,24.840
0000-00-00T00:04:00:364,101371.062,-6.498,55.340,24.860
0000-00-00T00:04:00:437,101370.727,-6.470,55.340,24.860
0000-00-00T00:04:00:509,101369.719,-6.387,55.340,24.860
0000-00-00T00:04:00:581,101369.797,-6.393,55.360,24.870
0000-00-00T00:04:00:654,101369.102,-6.336,55.340,24.860
0000-00-00T00:04:00:726,101370.531,-6.454,55.350,24.860
0000-00-00T00:04:00:801,101370.281,-6.433,55.360,24.870
0000-00-00T00:04:00:873,101370.359,-6.440,55.360,24.870
0000-00-00T00:04:01:000,101369.961,-6.406,55.370,24.880
0000-00-00T00:04:01:073,101369.648,-6.381,55.350,24.840
0000-00-00T00:04:01:145,101370.148,-6.422,55.360,24.880
0000-00-00T00:04:01:217,101369.719,-6.387,55.380,24.870
0000-00-00T00:04:01:289,101370.695,-6.468,55.390,24.870
0000-00-00T00:04:01:362,101370.844,-6.480,55.370,24.880
0000-00-00T00:04:01:434,101371.469,-6.532,55.410,24.870
0000-00-00T00:04:01:509,101371.750,-6.556,55.410,24.880
0000-00-00T00:04:01:581,101371.844,-6.564,55.390,24.870
0000-00-00T00:04:01:653,101372.492,-6.617,55.380,24.860
0000-00-00T00:04:01:726,101371.750,-6.556,55.370,24.860
0000-00-00T00:04:01:798,101371.328,-6.521,55.430,24.880
0000-00-00T00:04:01:870,101369.992,-6.409,55.400,24.860
0000-00-00T00:04:02:000,101369.930,-6.404,55.400,24.870
0000-00-00T00:04:02:080,101370.070,-6.415,55.400,24.870
0000-00-00T00:04:02:152,101370.789,-6.475,55.410,24.870
0000-00-00T00:04:02:222,101371.969,-6.574,55.400,24.880
0000-00-00T00:04:02:295,101372.625,-6.628,55.440,24.880
0000-00-00T00:04:02:367,101372.547,-6.622,55.400,24.870
0000-00-00T00:04:02:439,101373.148,-6.672,55.390,24.860
0000-00-00T00:04:02:511,101372.961,-6.656,55.420,24.860
0000-00-00T00:04:02:584,101373.438,-6.696,55.450,24.900
0000-00-00T00:04:02:656,101374.344,-6.771,55.450,24.880
0000-00-00T00:04:02:728,101375.570,-6.873,55.440,24.870
0000-00-00T00:04:02:803,101375.312,-6.852,55.440,24.880
0000-00-00T00:04:02:875,101376.242,-6.930,55.450,24.880
0000-00-00T00:04:02:948,101377.039,-6.996,55.450,24.870
0000-00-00T00:04:03:000,101377.727,-7.053,55.450,24.870
0000-00-00T00:04:03:072,101377.297,-7.017,55.430,24.880
0000-00-00T00:04:03:144,101377.867,-7.064,55.470,24.880
0000-00-00T00:04:03:217,101378.375,-7.107,55.450,24.880
0000-00-00T00:04:03:289,101378.992,-7.158,55.420,24.880
0000-00-00T00:04:03:367,101380.500,-7.283,55.430,24.880
0000-00-00T00:04:03:442,101380.156,-7.255,55.470,24.880
0000-00-00T00:04:03:514,101381.500,-7.367,55.440,24.870
0000-00-00T00:04:03:587,101381.664,-7.381,55.470,24.880
0000-00-00T00:04:03:659,101381.547,-7.371,55.440,24.910
0000-00-00T00:04:03:731,101380.523,-7.285,55.460,24.900
0000-00-00T00:04:03:803,101381.438,-7.362,55.470,24.880
0000-00-00T00:04:03:876,101381.500,-7.367,55.460,24.900
0000-00-00T00:04:04:000,101382.094,-7.416,55.450,24.870
0000-00-00T00:04:04:073,101382.250,-7.429,55.470,24.880
0000-00-00T00:04:04:148,101382.297,-7.433,55.430,24.930
0000-00-00T00:04:04:220,101383.047,-7.495,55.460,24.900
0000-00-00T00:04:04:292,101385.000,-7.658,55.430,24.880
0000-00-00T00:04:04:365,101384.250,-7.596,55.450,24.900
0000-00-00T00:04:04:437,101384.672,-7.631,55.460,24.880
0000-00-00T00:04:04:509,101384.016,-7.576,55.470,24.880
0000-00-00T00:04:04:581,101385.109,-7.667,55.500,24.880
0000-00-00T00:04:04:653,101386.289,-7.766,55.460,24.870
0000-00-00T00:04:04:726,101387.211,-7.842,55.460,24.880
0000-00-00T00:04:04:801,101388.172,-7.923,55.480,24.900
0000-00-00T00:04:04:873,101388.203,-7.925,55.480,24.880
0000-00-00T00:04:05:000,101388.445,-7.945,55.470,24.900
0000-00-00T00:04:05:072,101389.805,-8.058,55.450,24.900
0000-00-00T00:04:05:145,101390.969,-8.155,55.460,24.880
0000-00-00T00:04:05:217,101390.641,-8.128,55.460,24.870
0000-00-00T00:04:05:289,101390.508,-8.116,55.440,24.900
0000-00-00T00:04:05:361,101390.789,-8.141,55.450,24.900
0000-00-00T00:04:05:434,101391.414,-8.192,55.500,24.900
0000-00-00T00:04:05:509,101390.820,-8.143,55.500,24.900
0000-00-00T00:04:05:581,101389.711,-8.050,55.490,24.900
0000-00-00T00:04:05:653,101389.508,-8.033,55.470,24.910
0000-00-00T00:04:05:725,101389.461,-8.029,55.520,24.870
0000-00-00T00:04:05:798,101389.875,-8.064,55.490,24.910
0000-00-00T00:04:05:870,101390.883,-8.148,55.510,24.900
0000-00-00T00:04:05:942,101391.445,-8.195,55.510,24.900
0000-00-00T00:04:06:000,101389.469,-8.030,55.510,24.910
0000-00-00T00:04:06:073,101389.320,-8.018,55.530,24.900
0000-00-00T00:04:06:148,101388.367,-7.939,55.510,24.910
0000-00-00T00:04:06:220,101388.719,-7.968,55.510,24.910
0000-00-00T00:04:06:292,101388.953,-7.987,55.500,24.900
0000-00-00T00:04:06:364,101389.531,-8.035,55.530,24.910
0000-00-00T00:04:06:437,101388.805,-7.975,55.550,24.910
0000-00-00T00:04:06:509,101388.406,-7.942,55.510,24.910
0000-00-00T00:04:06:581,101388.469,-7.947,55.510,24.900
0000-00-00T00:04:06:653,101388.406,-7.942,55.530,24.910
0000-00-00T00:04:06:725,101388.961,-7.988,55.530,24.910
0000-00-00T00:04:06:809,101388.914,-7.984,55.510,24.910
0000-00-00T00:04:06:881,101389.836,-8.061,55.560,24.900
0000-00-00T00:04:07:000,101389.594,-8.040,55.510,24.930
0000-00-00T00:04:07:072,101390.438,-8.110,55.520,24.910
0000-00-00T00:04:07:145,101389.883,-8.064,55.510,24.900
0000-00-00T00:04:07:217,101389.023,-7.993,55.510,24.910
0000-00-00T00:04:07:289,101389.234,-8.011,55.540,24.900
0000-00-00T00:04:07:361,101390.055,-8.079,55.540,24.930
0000-00-00T00:04:07:434,101389.922,-8.068,55.560,24.900
0000-00-00T00:04:07:509,101389.586,-8.040,55.520,24.900
0000-00-00T00:04:07:581,101390.273,-8.097,55.560,24.930
0000-00-00T00:04:07:653,101390.797,-8.141,55.520,24.880
0000-00-00T00:04:07:725,101390.969,-8.155,55.530,24.910
0000-00-00T00:04:07:797,101391.977,-8.239,55.560,24.930
0000-00-00T00:04:07:870,101390.898,-8.150,55.550,24.930
0000-00-00T00:04:08:000,101390.273,-8.097,55.540,24.910
0000-00-00T00:04:08:073,101391.000,-8.158,55.540,24.910
0000-00-00T00:04:08:145,101390.797,-8.141,55.540,24.910
0000-00-00T00:04:08:220,101391.383,-8.190,55.560,24.930
0000-00-00T00:04:08:293,101390.773,-8.139,55.550,24.900
0000-00-00T00:04:08:365,101391.008,-8.159,55.560,24.900
0000-00-00T00:04:08:437,101390.516,-8.117,55.540,24.930
0000-00-00T00:04:08:509,101391.133,-8.169,55.580,24.930
0000-00-00T00:04:08:581,101390.531,-8.118,55.550,24.930
0000-00-00T00:04:08:654,101389.898,-8.066,55.600,24.910
0000-00-00T00:04:08:726,101389.914,-8.067,55.580,24.910
0000-00-00T00:04:08:798,101389.914,-8.067,55.560,24.910
0000-00-00T00:04:08:873,101390.281,-8.098,55.580,24.930
0000-00-00T00:04:08:946,101390.352,-8.103,55.580,24.930
0000-00-00T00:04:09:000,101391.875,-8.231,55.610,24.930
0000-00-00T00:04:09:073,101392.484,-8.281,55.590,24.910
0000-00-00T00:04:09:145,101391.891,-8.232,55.570,24.930
0000-00-00T00:04:09:217,101390.781,-8.140,55.610,24.910
0000-00-00T00:04:09:289,101390.930,-8.152,55.610,24.940
0000-00-00T00:04:09:362,101390.664,-8.130,55.600,24.930
0000-00-00T00:04:09:434,101389.852,-8.062,55.600,24.930
0000-00-00T00:04:09:509,101390.219,-8.092,55.640,24.910
0000-00-00T00:04:09:581,101389.422,-8.026,55.630,24.910
0000-00-00T00:04:09:653,101390.000,-8.074,55.640,24.930
0000-00-00T00:04:09:726,101390.422,-8.109,55.630,24.910
0000-00-00T00:04:09:798,101390.938,-8.153,55.600,24.900
0000-00-00T00:04:09:870,101391.242,-8.178,55.640,24.940
0000-00-00T00:04:10:000,101392.508,-8.283,55.620,24.940
0000-00-00T00:04:10:073,101392.852,-8.311,55.630,24.910
0000-00-00T00:04:10:145,101392.023,-8.243,55.620,24.930
0000-00-00T00:04:10:220,101392.266,-8.263,55.630,24.950
0000-00-00T00:04:10:301,101392.664,-8.296,55.640,24.940
0000-00-00T00:04:10:373,101392.461,-8.279,55.640,24.930
0000-00-00T00:04:10:445,101392.961,-8.320,55.660,24.910
0000-00-00T00:04:10:517,101392.422,-8.275,55.670,24.910
0000-00-00T00:04:10:590,101391.930,-8.235,55.670,24.940
0000-00-00T00:04:10:662,101391.328,-8.185,55.650,24.940
0000-00-00T00:04:10:734,101390.969,-8.155,55.650,24.930
0000-00-00T00:04:10:806,101391.117,-8.168,55.650,24.930
0000-00-00T00:04:10:881,101392.305,-8.266,55.690,24.940
0000-00-00T00:04:11:000,101391.773,-8.222,55.670,24.910
0000-00-00T00:04:11:072,101391.656,-8.212,55.650,24.930
0000-00-00T00:04:11:145,101392.562,-8.287,55.680,24.940
0000-00-00T00:04:11:217,101393.633,-8.377,55.710,24.900
0000-00-00T00:04:11:290,101393.469,-8.363,55.690,24.950
0000-00-00T00:04:11:362,101393.227,-8.343,55.680,24.950
0000-00-00T00:04:11:434,101393.062,-8.329,55.710,24.930
0000-00-00T00:04:11:507,101392.766,-8.304,55.680,24.950
0000-00-00T00:04:11:582,101392.625,-8.293,55.690,24.930
0000-00-00T00:04:11:654,101391.797,-8.224,55.720,24.970
0000-00-00T00:04:11:726,101392.086,-8.248,55.750,24.930
0000-00-00T00:04:11:798,101390.984,-8.157,55.740,24.930
0000-00-00T00:04:11:871,101390.719,-8.134,55.750,24.940
0000-00-00T00:04:11:943,101391.195,-8.174,55.720,24.950
0000-00-00T00:04:12:000,101392.211,-8.258,55.750,24.950
0000-00-00T00:04:12:072,101391.117,-8.168,55.740,24.950
0000-00-00T00:04:12:145,101391.492,-8.199,55.720,24.930
0000-00-00T00:04:12:220,101391.625,-8.210,55.790,24.950
0000-00-00T00:04:12:292,101392.266,-8.263,55.760,24.930
0000-00-00T00:04:12:364,101391.688,-8.215,55.780,24.940
0000-00-00T00:04:12:436,101391.695,-8.215,55.800,24.950
0000-00-00T00:04:12:515,101392.547,-8.286,55.760,24.940
0000-00-00T00:04:12:587,101393.133,-8.336,55.760,24.940
0000-00-00T00:04:12:659,101391.758,-8.221,55.800,24.970
0000-00-00T00:04:12:731,101391.836,-8.227,55.780,24.950
0000-00-00T00:04:12:803,101391.906,-8.233,55.840,24.940
0000-00-00T00:04:12:878,101391.461,-8.196,55.830,24.970
0000-00-00T00:04:13:000,101390.664,-8.130,55.800,24.940
0000-00-00T00:04:13:073,101391.086,-8.165,55.860,24.940
0000-00-00T00:04:13:145,101391.281,-8.181,55.800,24.930
0000-00-00T00:04:13:217,101391.086,-8.165,55.840,24.940
0000-00-00T00:04:13:289,101391.500,-8.199,55.830,24.970
0000-00-00T00:04:13:362,101391.180,-8.173,55.860,24.950
0000-00-00T00:04:13:434,101390.227,-8.093,55.850,24.940
0000-00-00T00:04:13:506,101391.516,-8.201,55.850,24.940
0000-00-00T00:04:13:581,101390.727,-8.135,55.880,24.950
0000-00-00T00:04:13:653,101391.664,-8.213,55.890,24.950
0000-00-00T00:04:13:725,101391.211,-8.175,55.870,24.950
0000-00-00T00:04:13:798,101392.227,-8.259,55.860,24.950
0000-00-00T00:04:13:870,101390.930,-8.152,55.870,24.970
0000-00-00T00:04:14:000,101391.742,-8.219,55.900,24.950
0000-00-00T00:04:14:072,101390.852,-8.146,55.940,24.980
0000-00-00T00:04:14:145,101390.742,-8.136,55.930,24.950
0000-00-00T00:04:14:217,101391.648,-8.212,55.950,24.970
0000-00-00T00:04:14:292,101391.016,-8.159,55.930,24.940
0000-00-00T00:04:14:364,101389.602,-8.041,55.940,24.950
0000-00-00T00:04:14:436,101390.406,-8.108,55.950,24.970
0000-00-00T00:04:14:508,101390.742,-8.136,55.960,24.950
0000-00-00T00:04:14:581,101391.000,-8.158,55.960,24.950
0000-00-00T00:04:14:653,101391.078,-8.164,55.980,24.970
0000-00-00T00:04:14:725,101391.000,-8.158,56.010,24.950
0000-00-00T00:04:14:797,101390.914,-8.151,56.030,24.970
0000-00-00T00:04:14:869,101391.039,-8.161,56.010,24.950
0000-00-00T00:04:14:945,101391.055,-8.162,56.020,24.950
0000-00-00T00:04:15:000,101391.664,-8.213,56.010,24.940
0000-00-00T00:04:15:073,101391.156,-8.171,56.030,24.950
0000-00-00T00:04:15:145,101391.195,-8.174,56.030,24.940
0000-00-00T00:04:15:217,101392.023,-8.243,56.080,24.970
0000-00-00T00:04:15:290,101392.273,-8.263,56.070,24.970
0000-00-00T00:04:15:362,101392.531,-8.285,56.070,24.970
0000-00-00T00:04:15:434,101393.469,-8.363,56.110,24.970
0000-00-00T00:04:15:506,101393.781,-8.389,56.120,24.970
0000-00-00T00:04:15:581,101393.352,-8.354,56.090,24.950
0000-00-00T00:04:15:654,101393.961,-8.404,56.110,24.980
0000-00-00T00:04:15:726,101392.938,-8.318,56.130,24.970
0000-00-00T00:04:15:798,101393.250,-8.345,56.130,24.970
0000-00-00T00:04:15:871,101393.148,-8.337,56.150,24.950
0000-00-00T00:04:16:000,101393.008,-8.324,56.140,24.970
0000-00-00T00:04:16:073,101392.945,-8.319,56.130,24.970
0000-00-00T00:04:16:145,101393.734,-8.385,56.140,24.970
0000-00-00T00:04:16:218,101392.234,-8.260,56.140,24.950
0000-00-00T00:04:16:293,101393.266,-8.347,56.160,24.970
0000-00-00T00:04:16:365,101392.195,-8.257,56.170,24.970
0000-00-00T00:04:16:437,101392.289,-8.265,56.200,24.970
0000-00-00T00:04:16:509,101392.195,-8.257,56.180,24.980
0000-00-00T00:04:16:582,101392.391,-8.273,56.190,24.980
0000-00-00T00:04:16:654,101392.008,-8.242,56.210,24.970
0000-00-00T00:04:16:726,101392.453,-8.279,56.190,24.950
0000-00-00T00:04:16:799,101391.539,-8.203,56.250,24.980
0000-00-00T00:04:16:871,101392.023,-8.243,56.200,24.980
0000-00-00T00:04:16:946,101392.203,-8.258,56.210,24.970
0000-00-00T00:04:17:000,101392.523,-8.284,56.240,24.970
0000-00-00T00:04:17:072,101391.172,-8.172,56.240,24.970
0000-00-00T00:04:17:144,101391.773,-8.222,56.250,24.970
0000-00-00T00:04:17:217,101392.047,-8.245,56.250,24.970
0000-00-00T00:04:17:289,101391.547,-8.203,56.280,24.980
0000-00-00T00:04:17:361,101391.492,-8.199,56.300,24.980
0000-00-00T00:04:17:433,101391.367,-8.189,56.310,25.000
0000-00-00T00:04:17:506,101392.375,-8.272,56.270,24.980
0000-00-00T00:04:17:589,101391.633,-8.210,56.320,25.000
0000-00-00T00:04:17:661,101391.898,-8.233,56.330,24.980
0000-00-00T00:04:17:733,101391.781,-8.222,56.300,25.000
0000-00-00T00:04:17:806,101390.656,-8.129,56.350,25.000
0000-00-00T00:04:17:878,101390.953,-8.154,56.370,24.980
0000-00-00T00:04:18:000,101392.391,-8.273,56.350,24.980
0000-00-00T00:04:18:072,101391.867,-8.230,56.320,24.980
0000-00-00T00:04:18:145,101391.055,-8.162,56.340,24.970
0000-00-00T00:04:18:217,101389.938,-8.069,56.340,24.980
0000-00-00T00:04:18:292,101390.180,-8.089,56.350,24.980
0000-00-00T00:04:18:364,101391.547,-8.203,56.350,24.970
0000-00-00T00:04:18:446,101390.523,-8.117,56.350,24.980
0000-00-00T00:04:18:518,101390.297,-8.099,56.410,24.970
0000-00-00T00:04:18:590,101390.430,-8.110,56.390,25.000
0000-00-00T00:04:18:662,101391.398,-8.191,56.370,24.970
0000-00-00T00:04:18:735,101390.719,-8.134,56.410,24.980
0000-00-00T00:04:18:807,101389.477,-8.031,56.390,25.000
0000-00-00T00:04:18:879,101389.266,-8.013,56.390,24.980
0000-00-00T00:04:19:000,101390.211,-8.092,56.420,24.980
0000-00-00T00:04:19:072,101390.320,-8.101,56.420,25.000
0000-00-00T00:04:19:144,101391.289,-8.182,56.420,24.980
0000-00-00T00:04:19:217,101391.938,-8.236,56.420,25.000
0000-00-00T00:04:19:289,101391.891,-8.232,56.440,24.980
0000-00-00T00:04:19:361,101392.086,-8.248,56.440,24.980
0000-00-00T00:04:19:433,101392.758,-8.303,56.460,25.000
0000-00-00T00:04:19:506,101392.555,-8.287,56.430,25.000
0000-00-00T00:04:19:578,101391.289,-8.182,56.460,25.000
0000-00-00T00:04:19:653,101391.914,-8.234,56.470,25.010
0000-00-00T00:04:19:725,101392.555,-8.287,56.470,25.000
0000-00-00T00:04:19:797,101392.078,-8.247,56.500,24.980
0000-00-00T00:04:19:870,101391.938,-8.236,56.480,24.980
0000-00-00T00:04:20:000,101390.836,-8.145,56.510,24.980
0000-00-00T00:04:20:073,101390.969,-8.155,56.510,25.010
0000-00-00T00:04:20:145,101391.094,-8.166,56.500,25.000
0000-00-00T00:04:20:217,101391.461,-8.196,56.510,25.000
0000-00-00T00:04:20:290,101391.195,-8.174,56.510,24.980
0000-00-00T00:04:20:364,101391.375,-8.189,56.520,25.000
0000-00-00T00:04:20:437,101391.328,-8.185,56.540,25.000
0000-00-00T00:04:20:509,101390.984,-8.157,56.530,25.010
0000-00-00T00:04:20:581,101389.703,-8.050,56.560,25.010
0000-00-00T00:04:20:653,101390.734,-8.136,56.550,25.000
0000-00-00T00:04:20:726,101390.641,-8.128,56.550,25.030
0000-00-00T00:04:20:798,101389.969,-8.071,56.540,25.010
0000-00-00T00:04:20:870,101388.797,-7.974,56.550,25.030
0000-00-00T00:04:20:943,101387.977,-7.906,56.560,25.030
0000-00-00T00:04:21:000,101388.344,-7.937,56.590,25.010
0000-00-00T00:04:21:073,101388.938,-7.986,56.570,25.000
0000-00-00T00:04:21:145,101388.703,-7.967,56.560,24.980
0000-00-00T00:04:21:217,101388.258,-7.930,56.570,25.010
0000-00-00T00:04:21:289,101388.383,-7.940,56.590,25.010
0000-00-00T00:04:21:362,101389.297,-8.016,56.610,25.000
0000-00-00T00:04:21:434,101389.555,-8.037,56.600,25.010
0000-00-00T00:04:21:506,101389.641,-8.045,56.630,25.000
0000-00-00T00:04:21:578,101389.398,-8.024,56.610,25.010
0000-00-00T00:04:21:660,101389.258,-8.013,56.610,25.000
0000-00-00T00:04:21:732,101389.344,-8.020,56.620,25.000
0000-00-00T00:04:21:804,101388.789,-7.974,56.610,25.010
0000-00-00T00:04:21:876,101389.594,-8.040,56.610,25.010
0000-00-00T00:04:22:000,101391.352,-8.187,56.610,25.000
0000-00-00T00:04:22:073,101391.648,-8.212,56.650,25.030
0000-00-00T00:04:22:145,101391.719,-8.217,56.650,25.010
0000-00-00T00:04:22:217,101390.898,-8.150,56.650,25.010
0000-00-00T00:04:22:290,101391.227,-8.177,56.670,25.000
0000-00-00T00:04:22:364,101391.305,-8.183,56.660,25.010
0000-00-00T00:04:22:437,101391.680,-8.214,56.680,25.030
0000-00-00T00:04:22:509,101391.984,-8.240,56.670,25.040
0000-00-00T00:04:22:581,101392.117,-8.250,56.670,25.030
0000-00-00T00:04:22:653,101392.016,-8.242,56.670,25.000
0000-00-00T00:04:22:726,101392.289,-8.265,56.690,25.010
0000-00-00T00:04:22:798,101391.297,-8.182,56.710,25.000
0000-00-00T00:04:22:870,101391.602,-8.208,56.670,25.000
0000-00-00T00:04:22:943,101390.758,-8.138,56.700,25.000
0000-00-00T00:04:23:000,101390.898,-8.150,56.670,25.040
0000-00-00T00:04:23:073,101390.312,-8.100,56.700,25.040
0000-00-00T00:04:23:145,101391.500,-8.199,56.680,25.010
0000-00-00T00:04:23:217,101391.641,-8.211,56.710,25.010
0000-00-00T00:04:23:289,101391.961,-8.238,56.690,25.030
0000-00-00T00:04:23:361,101391.727,-8.218,56.680,25.030
0000-00-00T00:04:23:434,101391.289,-8.182,56.690,25.040
0000-00-00T00:04:23:506,101391.555,-8.204,56.730,25.040
0000-00-00T00:04:23:578,101390.852,-8.146,56.720,25.030
0000-00-00T00:04:23:653,101391.359,-8.188,56.710,25.040
0000-00-00T00:04:23:725,101391.484,-8.198,56.700,25.050
0000-00-00T00:04:23:798,101391.492,-8.199,56.730,25.010
0000-00-00T00:04:23:870,101391.867,-8.230,56.710,25.030
0000-00-00T00:04:24:000,101391.266,-8.180,56.740,25.030
0000-00-00T00:04:24:072,101390.852,-8.146,56.760,25.040
0000-00-00T00:04:24:144,101390.922,-8.152,56.780,25.030
0000-00-00T00:04:24:217,101390.828,-8.144,56.770,25.030
0000-00-00T00:04:24:289,101389.781,-8.056,56.770,25.030
0000-00-00T00:04:24:364,101390.156,-8.087,56.760,25.030
0000-00-00T00:04:24:436,101390.297,-8.099,56.780,25.040
0000-00-00T00:04:24:508,101389.617,-8.042,56.770,25.040
0000-00-00T00:04:24:580,101389.500,-8.033,56.780,25.030
0000-00-00T00:04:24:653,101390.141,-8.086,56.800,25.030
0000-00-00T00:04:24:725,101390.289,-8.098,56.760,25.050
0000-00-00T00:04:24:797,101389.969,-8.071,56.780,25.010
0000-00-00T00:04:24:869,101390.039,-8.077,56.770,25.030
0000-00-00T00:04:25:000,101389.797,-8.057,56.780,25.050
0000-00-00T00:04:25:075,101389.477,-8.031,56.800,25.010
0000-00-00T00:04:25:148,101388.992,-7.990,56.770,25.030
0000-00-00T00:04:25:220,101389.438,-8.027,56.810,25.040
0000-00-00T00:04:25:292,101390.500,-8.116,56.800,25.040
0000-00-00T00:04:25:364,101391.211,-8.175,56.780,25.050
0000-00-00T00:04:25:437,101391.133,-8.169,56.820,25.030
0000-00-00T00:04:25:509,101391.203,-8.175,56.800,25.050
0000-00-00T00:04:25:581,101390.984,-8.157,56.810,25.040
0000-00-00T00:04:25:653,101391.617,-8.209,56.800,25.040
0000-00-00T00:04:25:728,101391.594,-8.207,56.830,25.050
0000-00-00T00:04:25:801,101391.516,-8.201,56.820,25.040
0000-00-00T00:04:25:873,101390.391,-8.107,56.820,25.040
0000-00-00T00:04:25:945,101390.562,-8.121,56.810,25.040
0000-00-00T00:04:26:000,101390.453,-8.112,56.840,25.040
0000-00-00T00:04:26:073,101390.430,-8.110,56.820,25.070
0000-00-00T00:04:26:145,101389.711,-8.050,56.840,25.080
0000-00-00T00:04:26:217,101389.867,-8.063,56.830,25.070
0000-00-00T00:04:26:290,101390.438,-8.110,56.830,25.030
0000-00-00T00:04:26:365,101390.727,-8.135,56.850,25.070
0000-00-00T00:04:26:447,101391.891,-8.232,56.850,25.040
0000-00-00T00:04:26:519,101392.141,-8.252,56.860,25.030
0000-00-00T00:04:26:592,101391.938,-8.236,56.840,25.040
0000-00-00T00:04:26:664,101392.328,-8.268,56.860,25.050
0000-00-00T00:04:26:736,101391.742,-8.219,56.880,25.040
0000-00-00T00:04:26:808,101392.188,-8.256,56.840,25.040
0000-00-00T00:04:26:881,101392.172,-8.255,56.880,25.070
0000-00-00T00:04:27:000,101391.867,-8.230,56.880,25.050
0000-00-00T00:04:27:075,101392.023,-8.243,56.860,25.040
0000-00-00T00:04:27:147,101391.516,-8.201,56.860,25.040
0000-00-00T00:04:27:220,101392.055,-8.245,56.900,25.050
0000-00-00T00:04:27:292,101391.812,-8.225,56.880,25.040
0000-00-00T00:04:27:364,101392.531,-8.285,56.860,25.070
0000-00-00T00:04:27:436,101392.617,-8.292,56.900,25.040
0000-00-00T00:04:27:509,101393.383,-8.356,56.870,25.070
0000-00-00T00:04:27:581,101393.188,-8.340,56.880,25.080
0000-00-00T00:04:27:653,101392.320,-8.267,56.900,25.050
0000-00-00T00:04:27:729,101392.906,-8.316,56.900,25.050
0000-00-00T00:04:27:801,101391.977,-8.239,56.910,25.050
0000-00-00T00:04:27:873,101390.312,-8.100,56.880,25.040
0000-00-00T00:04:28:000,101390.508,-8.116,56.920,25.070
0000-00-00T00:04:28:073,101390.188,-8.089,56.900,25.070
0000-00-00T00:04:28:145,101389.781,-8.056,56.870,25.040
0000-00-00T00:04:28:217,101389.055,-7.996,56.910,25.070
0000-00-00T00:04:28:290,101389.359,-8.021,56.910,25.070
0000-00-00T00:04:28:362,101389.781,-8.056,56.890,25.050
0000-00-00T00:04:28:445,101390.117,-8.084,56.910,25.050
0000-00-00T00:04:28:517,101389.977,-8.072,56.900,25.070
0000-00-00T00:04:28:590,101389.695,-8.049,56.920,25.070
0000-00-00T00:04:28:662,101389.781,-8.056,56.900,25.070
0000-00-00T00:04:28:734,101390.062,-8.079,56.910,25.080
